"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"4884"	"LYZ"	1.06817326657572	10.2755861270241	17.5723079072521	2.7658686899048e-05	0.00509182428123199
"13977"	"DCSTAMP"	2.0831251266976	4.51005100003221	17.5576363530713	2.78729159252901e-05	0.00509182428123199
"10650"	"DHRS7"	0.998377596161649	4.25755597101478	17.471051166194	2.91715997304502e-05	0.00525894852509077
"14582"	"PRKCDBP"	1.40330783754287	2.18541983132094	17.1131312684721	3.52179659765764e-05	0.00626651106292304
"8653"	"ATP6V1B2"	0.765071155162076	6.87268626881338	16.9076654632846	3.92427881940178e-05	0.00689167548170245
"959"	"PDXK"	1.25734674251063	5.16376886627821	16.8721337299613	3.99843105965429e-05	0.00689167548170245
"12533"	"TNFSF13B"	1.82816489320724	1.32655044445272	16.8600152342049	4.02404232199253e-05	0.00689167548170245
"2028"	"AKR7A2"	0.92828170766323	4.96976080269889	16.8059180845369	4.14039779138162e-05	0.00693574651234781
"4697"	"ACVRL1"	0.969134874113288	4.70936669988038	16.8010559788373	4.15101973587709e-05	0.00693574651234781
"13122"	"TUBB1"	1.17554181579955	6.94754278126335	16.662898563974	4.46456881058674e-05	0.0073697659366083
"25598"	"HPRT1"	0.936369241413767	6.20855904748817	16.6150716472225	4.57857305735983e-05	0.00746797969748655
"5268"	"NCF4"	0.930303987157213	5.63007133572727	16.506462785617	4.84845298319159e-05	0.00781513580267153
"15804"	"ISG15"	2.21214274437852	6.62897618357144	16.4484181320269	4.99918792602532e-05	0.00796440392726428
"1583"	"MAP2"	1.17751683462811	2.81016950642587	16.2993054599656	5.40837710367519e-05	0.00851726145947745
"24676"	"RASSF4"	0.848921427918378	4.63545155644782	16.1691551359482	5.79297605036625e-05	0.00885245643154955
"12788"	"FAM188A"	0.782576221866222	6.11749708406132	16.1379402898561	5.88923563676173e-05	0.00885245643154955
"8283"	"CDKN2A"	1.52999242609356	1.10467014966093	16.1125311759291	5.96877816993969e-05	0.00885245643154955
"701"	"P2RY1"	1.4221734729319	3.71248194948693	16.1077549053063	5.9838503577829e-05	0.00885245643154955
"13509"	"FAM65C"	2.04283635096878	-0.107784321467381	16.0930334761438	6.03054711488055e-05	0.00885245643154955
"16137"	"TLR2"	0.994943612398851	6.11001407609876	16.0850121406309	6.05614507349149e-05	0.00885245643154955
"26178"	"OPHN1"	1.41916242056451	2.32099798441244	16.0795916770455	6.07350488698386e-05	0.00885245643154955
"15276"	"TCN1"	2.11858548515492	7.95439751134201	16.0556703973698	6.15071598736757e-05	0.00887062734136033
"18153"	"LOC101905804"	1.88696461859023	7.00642085655529	15.9950590733994	6.35080121482714e-05	0.00899051975678465
"10447"	"LACTB"	0.895117870807436	5.44895960222382	15.9908055866529	6.36508587992199e-05	0.00899051975678465
"9947"	"SLC7A7"	0.710010130212089	5.7776452051725	15.8250066262763	6.94781792118718e-05	0.00962609134169091
"1062"	"CYFIP1"	0.866698601712175	5.00405824963856	15.8228957865579	6.95557289852858e-05	0.00962609134169091
"21325"	"CCRL2"	1.70986802954045	2.83851289300496	15.7618678009869	7.18358732930782e-05	0.00970411846333005
"8410"	"CD274"	2.18375551896358	6.55365679051917	15.7616942127674	7.18424650382825e-05	0.00970411846333005
"18109"	"FCAR"	1.45900373216097	4.91909725492447	15.7511405877875	7.22443678023258e-05	0.00970411846333005
"18304"	"SCPEP1"	0.784875432727259	6.83370833049821	15.7074774312838	7.39313253145261e-05	0.0098137946626466
"4168"	"CALD1"	1.58015600299102	3.13160649828887	15.6931506320517	7.44934417133965e-05	0.0098137946626466
"13774"	"LOC511847"	1.13771561748213	4.49678085115092	15.5343084575904	8.10213558200269e-05	0.0105721294865732
"25095"	"ASRGL1"	0.889200568842614	7.90081748803869	15.5123900001388	8.19662373584362e-05	0.010594522811773
"13177"	"SRXN1"	1.092594053799	4.45347530785818	15.4204684746271	8.60511565513772e-05	0.0109031738162677
"12873"	"LOC104973781"	1.52074651618951	3.75230290106999	15.4058682313577	8.67185751677722e-05	0.0109031738162677
"890"	"MX2"	1.87491462953333	7.35964334956727	15.405367704839	8.67415477682781e-05	0.0109031738162677
"25785"	"MPP1"	0.978166074318748	6.68644837174399	15.2783765646899	9.27724529016296e-05	0.0113602886193395
"5498"	"C3AR1"	1.19131212525618	2.734804518649	15.2768055373045	9.28496462089769e-05	0.0113602886193395
"16218"	"TBC1D9"	0.95444894189656	4.88350404158479	15.2617262989022	9.35938683821983e-05	0.0113602886193395
"23340"	"SERPINE1"	1.18414837586179	6.07995191543334	15.2596903110323	9.36948116185214e-05	0.0113602886193395
"23135"	"MVP"	0.903698459378711	7.2859468515287	15.2245500551796	9.54544131917321e-05	0.0114721132907011
"6390"	"PF4"	1.46821690370174	6.17532062038633	15.1942139837083	9.70001766737679e-05	0.0115278436787395
"16534"	"OAS1Y"	1.6490100707655	5.57705973338013	15.1825557701132	9.76008953166766e-05	0.0115278436787395
