"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"4868"	"RAB3IP"	3.05568765812267	5.90045638035169	49.4284306782434	2.05742235202172e-12	5.22013771204621e-10
"9088"	"OGFRL1"	1.70151911284674	6.60453277180582	49.0163232377633	2.53841236857701e-12	6.3234159748861e-10
"2866"	"LOC786389"	4.53652673527265	1.15819788526793	48.5354902609016	3.24365352532656e-12	7.93594588401773e-10
"24186"	"LOC104976076"	3.07383316589079	6.66444206260543	48.1516482157275	3.94497205492777e-12	9.48246703939745e-10
"13661"	"SLC45A4"	2.39781844775002	6.91356672672073	48.089253460051	4.07252442842501e-12	9.62028572307778e-10
"15804"	"ISG15"	4.0804481560931	6.62897618357144	47.757160596816	4.82419017314292e-12	1.12027507732595e-09
"16895"	"VAT1L"	2.50894005259762	6.2271108813552	47.669645149848	5.04442040745999e-12	1.15189340004349e-09
"19483"	"SOCS3"	1.6735900954502	7.48405851054322	47.5208015547407	5.44233664606624e-12	1.22238449815989e-09
"8700"	"SLC25A37"	2.99098069097644	7.81112439790528	47.3013931368302	6.08689405328681e-12	1.34510541006585e-09
"20161"	"ISG20"	3.17635447441121	7.4291555431837	46.9215443076134	7.38860092478143e-12	1.60684478207032e-09
"16535"	"OAS1X"	2.43743747841284	5.47003038740022	46.8224237524789	7.77190330485480e-12	1.66308021566022e-09
"2699"	"C3H1orf162"	3.17274610185419	6.47533808615491	46.7928808566897	7.88995066184326e-12	1.66308021566022e-09
"16521"	"SDS"	3.1324307318363	12.6515928919823	46.6805774307609	8.35530278815907e-12	1.71294617936169e-09
"17124"	"ADGRG3"	4.38610154578466	3.53576411470507	46.6755956204358	8.37657061654135e-12	1.71294617936169e-09
"9281"	"CD24"	3.38926389559092	7.42863713194568	46.6379213441821	8.53916967687192e-12	1.72051711386503e-09
"3341"	"CSF3R"	2.41797246513172	10.5571131675066	46.4465113426161	9.41538406334857e-12	1.86956778336143e-09
"12686"	"IL15RA"	3.25588204747129	4.14347948954775	46.2158421058245	1.0591708965343e-11	2.07310006477378e-09
"6404"	"PARM1"	2.79970228122232	3.61482439769548	46.0702050462695	1.14090417634373e-11	2.19668052973421e-09
"1823"	"SERINC2"	3.073702764723	4.77660349322443	46.0472077305069	1.15437557945305e-11	2.19668052973421e-09
"9043"	"MEGF9"	3.2913075728512	6.06984177994395	45.965104373313	1.20378218510516e-11	2.25931776960628e-09
"16117"	"LOC101903170"	3.12345859569554	2.26069700814989	45.8637930818014	1.26767409790003e-11	2.32379214816651e-09
"14798"	"LOC618664"	3.54796689502216	5.72243271166468	45.857033077704	1.27205613540974e-11	2.32379214816651e-09
"2136"	"C3H1orf226"	2.43952132350943	3.59245942669956	45.766053069042	1.3325285807889e-11	2.40223343228798e-09
"23044"	"IGSF6"	3.58161525877769	8.16278604531355	45.6468483080823	1.41613746818448e-11	2.51980512358384e-09
"8866"	"NFIL3"	2.35011128647945	6.15307272003128	45.3873612649357	1.61674308874288e-11	2.81001582553288e-09
"9581"	"TIAM2"	3.93435212472104	5.90111363765778	45.3831104606711	1.62025582232755e-11	2.81001582553288e-09
"20133"	"MCTP2"	2.42947662601452	7.0216678407902	44.6799167929757	2.32025084236741e-11	3.97371959890948e-09
"5775"	"NFAM1"	2.00952815991443	6.7516016621858	44.63562202826	2.37334073215688e-11	4.01446189768907e-09
"445"	"IL1RAP"	1.68152305728212	4.36794647912415	44.4108862792486	2.66202694850635e-11	4.4166425795152e-09
"5523"	"C1RL"	2.72403282859705	5.2940816764756	44.4009437572262	2.67558086343889e-11	4.4166425795152e-09
"21228"	"UBA7"	2.4459980057869	6.88743804594719	44.3440928570895	2.75441889108709e-11	4.49265395556955e-09
"16534"	"OAS1Y"	2.93574785467325	5.57705973338013	44.0102404933899	3.26662344155121e-11	5.26541267914036e-09
"25473"	"LONRF3"	2.07575029486034	6.12426768049458	43.8661474754047	3.51618210570169e-11	5.60176872444406e-09
"2431"	"PGLYRP4"	2.94406085024322	2.42210139305734	43.8042843269757	3.62909731668873e-11	5.71520256735084e-09
"16419"	"LOC527744"	2.2666301917752	5.54563530287245	43.4327667976521	4.38778884950478e-11	6.83148807125738e-09
"2138"	"NOS1AP"	2.74100635602452	2.64564218342725	43.3307134904728	4.62270227986549e-11	7.11636448724012e-09
"9505"	"STX11"	2.58325413242923	6.16029500927602	43.1346750305954	5.10985719033948e-11	7.77890592942681e-09
"26423"	"GK"	2.18160555666782	5.80017662490901	42.7164078364234	6.32792757301708e-11	9.51529660708713e-09
"24784"	"GAB2"	2.01643076320167	7.69171198607466	42.6975066706598	6.38936784068328e-11	9.51529660708713e-09
"22146"	"E2F3"	2.62859391333318	4.81318188365786	42.6627664860477	6.50385614174828e-11	9.58164870947238e-09
"16536"	"OAS1Z"	2.78454731186645	6.29185035512687	42.4141351917113	7.38543469613303e-11	1.06016919295048e-08
"23254"	"NCF1"	2.64019339383283	8.93125617386218	42.4065744615399	7.41404000127188e-11	1.06016919295048e-08
"4177"	"LOC100298868"	1.95098854338934	8.04236355764865	42.4027950498958	7.42838059435414e-11	1.06016919295048e-08
"17919"	"LOC100300478"	2.49438733563705	7.88455792745127	42.2641249019278	7.97419924564514e-11	1.12633509138746e-08
"25192"	"LOC100336747"	1.60211246832665	5.70839561371089	42.1276629835617	8.55050488276335e-11	1.19541293264021e-08
"11655"	"RSAD2"	2.81942524841595	6.10864050186644	41.9492190723293	9.36747872941357e-11	1.29640228355248e-08
"11479"	"FOSL2"	1.83619447473221	7.5307274156981	41.9029596722413	9.59173438904776e-11	1.31061885693891e-08
"15192"	"UBE2L6"	2.40428063346618	6.40716754153915	41.8887847012135	9.66152138901028e-11	1.31061885693891e-08
"17924"	"LOC107131224"	2.22500205507339	8.01509855532202	41.2700698978722	1.32583519922842e-10	1.78090863378711e-08
"18142"	"LOC107131323"	2.31881479167634	6.97714521735043	40.9996582497982	1.52255840851411e-10	2.02529832573319e-08
"2003"	"CDA"	2.55535157129924	3.46625458248891	40.7925447170778	1.69277655659558e-10	2.21489876505915e-08
"16034"	"RD3"	2.46519862659379	3.22303537914561	40.7817282195424	1.70217209169412e-10	2.21489876505915e-08
"15930"	"MR1"	2.19577762802632	5.55347833425724	40.7483959350882	1.73145509495104e-10	2.21489876505915e-08
"7976"	"ADAM19"	2.19149553444785	8.95398417397263	40.7412718939812	1.73777880837309e-10	2.21489876505915e-08
"16359"	"GLT1D1"	2.62665025935564	2.68506047352496	40.7321338349794	1.74592414149616e-10	2.21489876505915e-08
"9036"	"TLR4"	1.99395261935796	6.36354409302831	40.7004746945125	1.77444066917456e-10	2.23042308333584e-08
"6479"	"WDFY3"	2.13596535405099	6.75709242534319	40.6506853056688	1.82023395421396e-10	2.26718412788049e-08
"16704"	"LIMK2"	2.60426331737577	5.96782073025701	40.4832677823858	1.9830701324682e-10	2.44775170134656e-08
"19751"	"NAIP"	2.45888881988465	9.48603322894964	40.3541016520485	2.11860190046941e-10	2.59169327127959e-08
"9227"	"MARCKS"	2.3026456788481	7.47958052442213	40.0452645926195	2.48145559388195e-10	3.00871000812182e-08
"1108"	"SLC40A1"	2.52896508839657	7.45730794395197	40.0101930340607	2.52641076312947e-10	3.03634683031902e-08
"24833"	"PTPN5"	3.80627037053856	4.20507525031216	39.8418900753241	2.75375226208203e-10	3.28079649937269e-08
"14269"	"IL18"	2.48783781279384	6.17030362982387	39.5880591160284	3.13594903863115e-10	3.7039342912315e-08
"18417"	"CCL16"	3.21633255736875	6.10415005076077	38.8055192067104	4.68202161064333e-10	5.48276735789951e-08
"4696"	"ACVR1B"	1.68567117438848	6.04182258548416	38.4072177532422	5.74196369543247e-10	6.6670037789085e-08
"3395"	"SAG"	2.24921074193008	3.14411395976308	38.1189344150263	6.65610763655724e-10	7.66347317045973e-08
"2864"	"LOC513659"	3.30457940655976	6.46594760336378	37.9219529644535	7.36320216580647e-10	8.40693607280954e-08
"6600"	"SLC2A9"	2.32917145820834	7.58270527526587	37.7989522140211	7.84238836833091e-10	8.880046531777e-08
"7514"	"NLRP3"	1.76946823477908	6.2465800402946	37.7506110648595	8.03915325413749e-10	9.02823268319162e-08
"12268"	"ATP8A2"	2.02373268128445	6.02642005641769	37.6339200648755	8.5347344637436e-10	9.49081132896467e-08
"23452"	"LOC101908535"	2.4913785691807	3.62130055748933	37.6214215330015	8.58959641479906e-10	9.49081132896467e-08
"23581"	"IFIT2"	3.05647899994755	8.71571249341904	37.5893444590312	8.73201922576965e-10	9.51025259925219e-08
"5203"	"C5H12orf75"	1.79182261817481	6.27736126529439	37.5862200771011	8.74601727980276e-10	9.51025259925219e-08
"13211"	"FOXS1"	2.3880194733866	3.83515410950347	37.5042057411597	9.12160836307872e-10	9.82612789795203e-08
"23583"	"LOC100139670"	2.51612753545904	9.89849328357661	37.4844993584188	9.2142360239221e-10	9.82612789795203e-08
"9083"	"FAM135A"	2.11324151812329	4.97459267228194	37.4765928032272	9.2516641036115e-10	9.82612789795203e-08
"5987"	"ALPK1"	2.91827439994085	6.6786408811293	37.3332975040407	9.95699825688538e-10	1.03970963120526e-07
"9451"	"SGK1"	2.11440336436404	7.370647189467	37.3307912022741	9.9698024477446e-10	1.03970963120526e-07
"5281"	"CYTH4"	1.54687307294134	7.93934788987255	37.3215981729196	1.00169090810229e-09	1.03970963120526e-07
"16651"	"KREMEN1"	2.50773979918658	3.80800536173911	37.2407304721385	1.04410104657892e-09	1.07558108565246e-07
"6373"	"DCK"	1.80409298245704	5.64403006069273	37.1069205922462	1.11826135031763e-09	1.14338050452999e-07
"3964"	"STEAP4"	2.42505565782526	8.51581100009561	37.0861827674444	1.13021759253721e-09	1.14704527669276e-07
"17107"	"CPNE2"	3.15979586243146	2.74588548825775	36.9816168695402	1.1924825203087e-09	1.20133845667276e-07
"3568"	"HEPACAM2"	2.31683471954203	2.42018900027296	36.9224417864679	1.22922896381358e-09	1.22931868855546e-07
"22151"	"RNF144B"	1.65395131143252	6.83916886823995	36.8845010288229	1.25338370209212e-09	1.2443920364032e-07
"18028"	"LOC101904080"	2.06083029957262	4.6295733366653	36.8477926634131	1.27720610719828e-09	1.25892092623911e-07
"17057"	"NOD2"	1.76695970305178	4.92638690185836	36.8104900754548	1.30187862367457e-09	1.27407421592609e-07
"21860"	"LST1"	2.73101410061331	7.59171698034068	36.7223531919189	1.36208634460397e-09	1.32354219910773e-07
"4610"	"NFE2"	2.15707292161508	8.96613936130287	36.5982681250985	1.4516062903644e-09	1.40059561861145e-07
"12682"	"PFKFB3"	2.02799752274446	8.47357045471697	36.553430441304	1.48538327540068e-09	1.4150159900238e-07
"8613"	"TDRD7"	1.63840684677844	6.30462646661073	36.5390609541778	1.49637370112523e-09	1.4150159900238e-07
"22840"	"MMP25"	1.96292786354493	7.94660349065852	36.5375483276263	1.49753535182433e-09	1.4150159900238e-07
"2428"	"S100A8"	3.27636942755121	9.5818817846557	36.4916276407264	1.53323412468576e-09	1.43882470837805e-07
"18119"	"LOC619159"	2.52573269624564	5.21499098209229	36.3627925065832	1.63800549910884e-09	1.51814676142626e-07
"5011"	"STAT2"	1.97138346909293	8.09899718555666	36.3605133943361	1.63992205452949e-09	1.51814676142626e-07
"17914"	"LOC506364"	2.59436150069371	6.06404010755177	36.3164587882158	1.67741290233858e-09	1.54243182382153e-07
"15052"	"LOC104974328"	3.11985552652592	2.04889533892862	36.1944072424673	1.78582326880336e-09	1.63117097372499e-07
"24187"	"PPP1R3B"	1.81986372392643	5.80810592500864	36.0976361151787	1.87674371113306e-09	1.70286527061153e-07
"9844"	"LOC101903546"	2.19804008374377	5.01907241857985	36.0825943183005	1.89128650301185e-09	1.70477081432666e-07
"12225"	"ALOX5AP"	3.02287300317931	6.44174070723751	36.0152620423889	1.95778067509368e-09	1.75317340061821e-07
"23646"	"ENTPD1"	1.70293554808686	5.75850007870754	35.7760586689508	2.21351358742378e-09	1.9693084195645e-07
"1797"	"MARCKSL1"	1.95734431782546	7.17542295263163	35.7305097933899	2.26587515772006e-09	2.00288745393049e-07
"12707"	"CREM"	2.02334256350923	6.5281940728961	35.5855717941517	2.44088762864568e-09	2.14375650000477e-07
"18650"	"CAMKK1"	2.27578191275544	4.11516006094958	35.5468602833455	2.48988049496663e-09	2.17285685742279e-07
"13775"	"LOC101905910"	1.5299072411414	4.96321772162843	35.527865436366	2.51427908327562e-09	2.17411095898355e-07
"2665"	"BCL2L15"	3.16736318041528	7.11326643004901	35.5210789857013	2.52305410173261e-09	2.17411095898355e-07
"4171"	"TMEM140"	1.9357169777212	6.86656752422522	35.4797628613949	2.57714231179937e-09	2.2068391758727e-07
"19175"	"DHX58"	1.6828944517833	6.20737949625297	35.0655516487344	3.1879076285795e-09	2.70919026171253e-07
"11449"	"MXD1"	2.00710328203023	9.17602390308875	35.05615142733	3.20333422668003e-09	2.70919026171253e-07
"7630"	"SBNO2"	1.71927325736639	8.29529452890012	34.9256895492182	3.42531519975643e-09	2.87915604612655e-07
"2933"	"IFI44"	2.30026611492276	6.03695623317859	34.8144191720136	3.62677415512576e-09	3.0299044328889e-07
"11106"	"TGFA"	1.91198431598261	5.20529414891518	34.7438438705083	3.76066006469917e-09	3.12271536645111e-07
"22519"	"RAB31"	1.73014248731318	7.23891962403266	34.7253915850704	3.79647417739346e-09	3.1334634159318e-07
"1022"	"ETS2"	2.92939357640066	5.61930839650554	34.6364511038976	3.97394860405107e-09	3.26030358228166e-07
"16151"	"TMEM154"	1.94671693514961	7.8912129652607	34.477966322471	4.31103890736149e-09	3.51580619462856e-07
"2865"	"LOC786372"	2.06796971982238	7.93409269360054	34.4447316880919	4.38528152531232e-09	3.55519184487006e-07
"23645"	"LOC101903992"	2.1397362838785	4.38061074742363	34.3527029280095	4.59761408482812e-09	3.70540650448413e-07
"18025"	"MGC157082"	1.77107577926019	6.40283139989071	34.3399397074907	4.62786385610271e-09	3.70797442645984e-07
"11431"	"PLEK"	2.05629085907278	6.97787613108474	34.2550847718061	4.83410735410676e-09	3.85070377084981e-07
"23573"	"ANKRD22"	2.91711337409872	4.11539480310397	34.2095876284257	4.94845533601514e-09	3.91280723956352e-07
"2429"	"S100A12"	2.89059401433012	10.7268987084604	34.2014512938001	4.96918808615468e-09	3.91280723956352e-07
"18113"	"LOC100336589"	2.77211164161844	6.04307544514044	34.0555134622944	5.35619250076318e-09	4.19343962588322e-07
"16379"	"SCARB1"	1.57228415343421	6.43173931011656	33.9613459654339	5.62178982720194e-09	4.36621273499062e-07
"16945"	"CRISPLD2"	2.05740064683896	7.25739280632374	33.954844108559	5.64060764975797e-09	4.36621273499062e-07
"25196"	"BATF2"	3.51436584187204	3.74847755382177	33.9430334144763	5.67495194980259e-09	4.36811891372164e-07
"10719"	"ARG2"	2.3793144225812	5.57660532659843	33.8738165917722	5.88047947401352e-09	4.50103068566811e-07
"2751"	"SARS"	1.97689940661967	9.39498848705015	33.6570839799732	6.57350513016474e-09	5.00353298824373e-07
"22090"	"HIST1H1C"	2.5054695312856	5.60786203585826	33.6386792148359	6.63599627152755e-09	5.02319253680658e-07
"3567"	"SAMD9"	2.22392479167836	9.6724467783696	33.5104879432799	7.08807490155329e-09	5.30676034022851e-07
"21181"	"PARP3"	2.08527812774813	3.94535674420933	33.4432078837066	7.33755778179375e-09	5.46368908523675e-07
"16533"	"OAS2"	4.05373219633725	5.79063016960722	33.2481850045167	8.11154285223335e-09	6.00548115695985e-07
"1867"	"FGR"	1.82879280909622	8.46960365850937	33.2383118604417	8.1528318750057e-09	6.00548115695985e-07
"5269"	"CSF2RB"	1.85910186998494	6.62645366383331	33.1635506852191	8.47238811803599e-09	6.20749677033215e-07
"12337"	"LOC504806"	2.33505152986199	7.11875091001127	33.098171034932	8.76211035519237e-09	6.35235534326619e-07
"20876"	"MYD88"	1.79469388141867	8.24435698862276	33.098011637172	8.76282869773965e-09	6.35235534326619e-07
"237"	"HHLA2"	6.84870007563508	3.77821947644474	33.0860190138118	8.81704420407973e-09	6.3580169810577e-07
"3933"	"SKAP2"	2.02917484499615	7.83150472757728	32.7171085049308	1.06594854454097e-08	7.64636702029101e-07
"7355"	"IRF1"	1.91762667322165	9.75881069671212	32.6750853698466	1.08924510571334e-08	7.74324349362729e-07
"13218"	"HCK"	1.82670470601651	8.23913364895879	32.6723895756539	1.0907568748778e-08	7.74324349362729e-07
"889"	"LOC101907799"	3.72490890277521	4.70791474630184	32.541516578353	1.1667330736674e-08	8.23990198057578e-07
"21325"	"CCRL2"	2.49606839580265	2.83851289300496	32.4986915112799	1.19272809129007e-08	8.38029106603347e-07
"10339"	"CHP1"	1.88555379549547	6.53301491254977	32.4498584895357	1.22307861556147e-08	8.54969393459573e-07
"12070"	"LOC539110"	2.15152501762598	5.08414139225799	32.3882261989723	1.26249084273893e-08	8.78039951084574e-07
"8735"	"PTK2B"	1.83095156487886	8.53919057035799	32.2955571096373	1.32415759471961e-08	9.1627692955825e-07
"22310"	"PQLC1"	2.13357513522739	5.64778879045961	32.0759818277702	1.4825895569801e-08	1.02075173468263e-06
"16894"	"NUDT7"	2.032902419674	7.13513610206412	31.9709289275743	1.5649715368175e-08	1.07208375129683e-06
"6784"	"LOC100298356"	1.89686179857322	3.54078413798449	31.836553820965	1.67706639938779e-08	1.14315854417971e-06
"2162"	"FCER1G"	2.03144717465255	7.72756855947954	31.6678931263889	1.82921442699721e-08	1.24069637942024e-06
"21279"	"PFKFB4"	1.7986408177188	6.21363235493882	31.6396099020478	1.85604966435811e-08	1.2501198716175e-06
"4231"	"KIAA1147"	2.09068694455692	6.37510225559519	31.6340652564004	1.86135649813861e-08	1.2501198716175e-06
"5569"	"TNFRSF1A"	1.65730920225264	7.5598985215536	31.5245104092799	1.9693861982883e-08	1.31622245379258e-06
"10707"	"GPHN"	1.82564950626218	4.42179198584284	31.466135376389	2.02949085814493e-08	1.34980845861377e-06
"13812"	"SDCBP"	1.97354549032964	9.17466664178179	31.3981967855868	2.10176011283543e-08	1.39112151236513e-06
"18665"	"SLC13A5"	1.46450009988028	7.6260649114728	31.3831258783377	2.11813788504432e-08	1.39396754329279e-06
"17923"	"LOC789748"	2.22479064572587	6.02775027914438	31.3755595973284	2.1264084121465e-08	1.39396754329279e-06
"17081"	"LPCAT2"	2.52625080927298	6.98191045647319	31.3083948733633	2.20125741071578e-08	1.4341566888603e-06
"18546"	"SSH2"	1.48878268391526	8.86778656056901	31.30188628482	2.20864945149642e-08	1.4341566888603e-06
"16605"	"SELPLG"	1.69866191929389	8.59182684237346	31.2669738623484	2.24872727557176e-08	1.4532930378589e-06
"18030"	"LOC511982"	2.59909453590163	6.41399680815561	31.2020562499465	2.32519651981199e-08	1.49565809943399e-06
"22833"	"LOC505972"	4.37556538093731	1.90093295434885	31.1741442246875	2.35887099212159e-08	1.50358840068105e-06
"22168"	"ATXN1"	1.50135494414583	6.42536831937826	31.1736482103848	2.35947380590049e-08	1.50358840068105e-06
"6618"	"FBXL5"	1.77949131757292	8.31812323377215	31.1274981426301	2.41624115992469e-08	1.53263519130223e-06
"10949"	"DUSP2"	1.76130755132836	7.92913963055777	31.0402815896518	2.5272856753512e-08	1.59568391880123e-06
"18664"	"XAF1"	1.870168450459	7.10726762696905	30.980620051729	2.60617783140656e-08	1.63794690220648e-06
"6626"	"TAPT1"	1.10572685539775	6.40983655206417	30.969673975295	2.620917737638e-08	1.63968922024558e-06
"6128"	"HERC6"	1.72310908189335	7.33320691410008	30.8925785171802	2.72712665451028e-08	1.69838010424752e-06
"25189"	"EHD1"	1.50297696122862	7.33428864384757	30.8721770298438	2.75594674987566e-08	1.70856228145007e-06
"11481"	"RBKS"	2.34993363016154	4.21362752680349	30.8516909508961	2.78519336096134e-08	1.7189159566906e-06
"17455"	"RYR1"	2.43336016523057	2.71314954633817	30.7791493789986	2.89127859515411e-08	1.76413947255366e-06
"19961"	"TARS"	1.99263102799601	9.43273827530207	30.7712989042909	2.9029992171059e-08	1.76413947255366e-06
"16947"	"KIAA0513"	1.5547927370863	7.49600533234278	30.767790444542	2.90825266413409e-08	1.76413947255366e-06
"345"	"DTX3L"	1.90071599751708	7.15091323332693	30.7666423316383	2.90997387633842e-08	1.76413947255366e-06
"7365"	"ACSL6"	1.56924801456691	6.67311098782048	30.6956993595849	3.01833294230044e-08	1.81966132081145e-06
"2870"	"LOC512486"	2.15349236011537	8.39011158969196	30.6894175865256	3.02812043752288e-08	1.81966132081145e-06
"6545"	"SH3BP2"	2.03524002656215	6.80193076210544	30.6721316812821	3.05521766865062e-08	1.82792739206036e-06
"22936"	"LITAF"	1.70710519204044	7.86455468434766	30.5408471146363	3.26910524909323e-08	1.93938370297263e-06
"2334"	"SEMA4A"	2.14101273925842	6.73221915078483	30.5404247297019	3.26981705997137e-08	1.93938370297263e-06
"25446"	"IFITM3"	2.49980012466257	9.59096380194872	30.5049744207076	3.33011530839557e-08	1.96663404484171e-06
"19984"	"BASP1"	1.62651956467365	7.49135061640729	30.4603644787221	3.40757883781411e-08	2.00374410544597e-06
"5686"	"TMEM184B"	1.77027991667489	5.65011795404197	30.4312988088292	3.45901898792261e-08	2.02418034060716e-06
"13762"	"CEBPD"	1.97962722351657	8.0719129945288	30.4240990953579	3.47188073894375e-08	2.02418034060716e-06
"10546"	"ATP8B4"	2.11148597394475	6.64374676357873	30.354031146828	3.59958132660713e-08	2.08973998965442e-06
"9275"	"LOC104969545"	2.05500472193727	3.14002117612656	30.3319379999207	3.64081437812059e-08	2.10475940061731e-06
"9441"	"VNN3"	2.05484363280784	1.90696524981698	30.2126205482684	3.87181780452805e-08	2.22889814032936e-06
