"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"25635"	"FHL1"	1.23856171034181	4.92122583321206	22.5050252219346	2.0959457150867e-06	0.000278801478081581
"24741"	"CTSC"	0.995736173132037	7.80168219312765	22.1004708688268	2.58746268691918e-06	0.000322378666442451
"8198"	"CTSB"	1.15427980599377	8.41935436367049	22.0818059393159	2.61274398365482e-06	0.000322497345225718
"14879"	"LOC107133180"	1.78789330331663	3.24998816082888	21.4756580548267	3.58348775483044e-06	0.000406209009508698
"3576"	"GNG11"	1.74459724096288	5.10273096025122	21.3824643668046	3.76196246566172e-06	0.00041234118193625
"9440"	"VNN1"	1.5206425711788	3.54115897237741	20.0904156851385	7.38659138029673e-06	0.000712806856618275
"1543"	"NRP2"	1.06837597462335	4.30152708669525	20.0071765972914	7.7152062166263e-06	0.000729007174993083
"11835"	"IER5L"	1.1572505865264	4.2832368738921	19.9619285554109	7.89995536530026e-06	0.000741351290821773
"8472"	"GDA"	1.1236917532703	6.03142754557261	19.8035246995809	8.58242667616941e-06	0.000789180052954343
"9494"	"AIG1"	1.0717983184888	3.64372286674361	19.3479192383575	1.08937885320114e-05	0.000944242881893094
"16614"	"SGSM1"	1.56407606211199	2.27179915633129	19.2701247308026	1.13467992196558e-05	0.000960546908776282
"11633"	"RRM2"	1.32477901051836	4.64268653871921	19.1245796791503	1.2245761292804e-05	0.00101684348771338
"2416"	"S100A1"	1.99355593225583	1.57281419311014	19.1050100021993	1.23719689976223e-05	0.00102113462190616
"22478"	"EMILIN2"	1.16916942274094	7.3656949192093	19.0434271217134	1.27777127582617e-05	0.0010483080389278
"4884"	"LYZ"	1.11017571459975	10.2755861270241	18.9468393217302	1.34411768082068e-05	0.00109152512318966
"8199"	"FDFT1"	0.743441975130933	6.1651279437915	18.6710955835837	1.55319227372813e-05	0.00118268604133795
"18675"	"NLRP1"	1.02158270922089	5.57551496743719	18.4643488286492	1.7311249315627e-05	0.001269139750479
"7881"	"ADRB2"	1.11144239559886	3.79367310294581	18.3990990833668	1.79142661342393e-05	0.00130554978885751
"8239"	"CLU"	1.79008139066953	3.54775674614867	18.1109780201692	2.08396471276187e-05	0.0014717732231727
"2425"	"S100A7"	2.03821098184484	1.07924003100678	17.2465951954326	3.2828532234938e-05	0.00201297464670436
"5042"	"MMP19"	1.97171363738117	2.44042762460503	17.2418590930669	3.29104679119608e-05	0.00201297464670436
"1921"	"SEPN1"	0.911580121507692	4.18820292794873	17.0331863108358	3.67321807340481e-05	0.00218668486490304
"1806"	"CCDC28B"	1.46067014314086	2.64360712019219	17.026194199219	3.68676887667033e-05	0.00218668486490304
"22059"	"LOC104975680"	1.40167238972389	2.87736001274368	16.9567984036488	3.82401353400637e-05	0.00224058430758986
"11915"	"CARD9"	1.04102692684121	5.90049293219087	16.8263716517126	4.09601255026865e-05	0.00233831116463462
"13304"	"MYL9"	1.06054600076712	5.01942420889039	16.7695129986312	4.2205982750076e-05	0.00237222490252284
"10430"	"KIAA0101"	1.42420647361615	3.63349227068547	16.752191262846	4.25930462025121e-05	0.00237222490252284
"25773"	"CLIC2"	1.8854459498274	0.272834556486219	16.6812405177792	4.42160837028465e-05	0.0023984505753204
"2028"	"AKR7A2"	0.923045635231025	4.96976080269889	16.5578493348029	4.71882575992025e-05	0.00253539732300656
"7926"	"GM2A"	0.875168246319732	4.82792208618266	16.4658355077923	4.95346882831164e-05	0.00264570307250078
"5525"	"C1R"	2.0429283064633	4.70271035762916	16.4622885842214	4.96274497943726e-05	0.00264570307250078
"14668"	"HBB"	1.25587740861605	5.28454010752358	16.3902475240419	5.1549782342927e-05	0.00271647526107862
"23627"	"TBC1D12"	1.52169714066814	1.47890487609026	16.3780434154418	5.18827737382648e-05	0.00272354744439834
"23887"	"SHTN1"	0.822032060500785	4.90053018419968	16.2792577907165	5.46590155545785e-05	0.00280480588806472
"11513"	"KHK"	0.992219255573045	4.36842171035631	16.2065083574981	5.67986424035428e-05	0.00288221555396644
"23614"	"MYOF"	1.01242281620905	5.13436964164336	16.1994445927239	5.70108287882082e-05	0.00288230762076472
"19996"	"FAM105A"	0.699605868493547	5.68447350986973	16.0448412133154	6.1859933947067e-05	0.00305972185923742
"1976"	"C1QB"	1.64505204531225	3.36938584935993	15.9677754362801	6.44299207144738e-05	0.00313089357920779
"21326"	"CCR5"	1.41448414040734	2.49168326362401	15.9194761297124	6.60950772548338e-05	0.00319988923487095
"3409"	"SH3BP4"	1.5568709384779	0.985637350444433	15.8965037717904	6.69021906870048e-05	0.00321222018765865
"2631"	"PTGFRN"	1.08018008195799	3.76942250886134	15.8929710585372	6.70271859237606e-05	0.00321222018765865
"26178"	"OPHN1"	1.41935255035391	2.32099798441244	15.8908971330446	6.71006754111306e-05	0.00321222018765865
"1062"	"CYFIP1"	0.869289134277306	5.00405824963856	15.8594388196964	6.82253904538841e-05	0.00321222018765865
"13122"	"TUBB1"	1.14325824099191	6.94754278126335	15.7754634192004	7.13214859474406e-05	0.00330126918569555
"19912"	"DAB2"	2.54034969736108	0.444771693492288	15.4386274834816	8.522826323353e-05	0.00375922577177248
"6795"	"USHBP1"	1.80986179420544	0.542832193358513	15.4171102308352	8.62042122980188e-05	0.00378411696743004
"21419"	"GP9"	2.08682925999017	1.34791237141201	15.3314744505856	9.0201086746624e-05	0.00388630531294181
"16657"	"GAS2L1"	1.20181770955122	3.13590250935117	15.1600700774917	9.87701217575627e-05	0.00417669579691471
"12788"	"FAM188A"	0.756794666434045	6.11749708406132	15.0734675202986	0.000103406571137879	0.00435562588984334
"5666"	"LGALS1"	0.906506319595125	6.4208223891578	14.9122899575468	0.000112626862486401	0.00461719650596003
"4168"	"CALD1"	1.53883313468673	3.13160649828887	14.8605591503613	0.000115758215261419	0.0047060521313061
"20369"	"SNX33"	1.68737786125944	0.270804310702239	14.8550462506365	0.000116097045498975	0.0047060521313061
"926"	"SUMO3"	0.75359504995161	4.76895861974607	14.8026422705499	0.000119368134324714	0.00481018473053797
"23909"	"RGS10"	0.738793854618379	6.21682584923997	14.7334334417337	0.000123830820975983	0.00494165991148351
"21369"	"PLXND1"	0.905917217832265	3.75672481939735	14.6583760098521	0.000128860725555004	0.00508795619835479
"15458"	"TGFB2"	1.57256649041933	1.12737455224346	14.6192126680527	0.00013156637381182	0.00516288706641875
"21502"	"BOLA-DMB"	0.836709842906193	7.97389940203395	14.4271389502548	0.00014568758320649	0.00554462660420035
"24663"	"NCOA4"	0.722307373764395	6.9710487196303	14.3426272454929	0.000152375230410236	0.00575122047341774
"14955"	"LDLRAD3"	1.27062604665886	1.75409668938744	14.2135864922658	0.000163188004151102	0.00605918386144782
"22846"	"ZNF205"	1.65542200870086	1.14835958454678	14.0615782629264	0.000176921258599638	0.00646399510419639
"10597"	"CDKN3"	1.53492199572809	1.15842170060071	13.9731940008715	0.000185435690662094	0.00659910233184765
"4982"	"LRP1"	1.09861101102001	5.86408273211439	13.8823856402188	0.000194613877724146	0.00679908125234954
"5800"	"PARVB"	1.38575368804784	3.0152437665713	13.8475571849762	0.000198254292477441	0.00685929813442783
"6191"	"FAM114A1"	0.87697415739646	3.70768123398921	13.7985252381662	0.000203495903165895	0.00695286127001477
"2529"	"ECM1"	1.05773875943072	4.20346428378844	13.6823474257676	0.000216479830478103	0.00725180967574692
"21359"	"HRH1"	1.31912461321685	2.36009838359509	13.664254581001	0.000218575690961673	0.00728159368600992
"7091"	"LOC101907575"	1.69755660730327	0.723272942289085	13.6609273801193	0.000218963331044164	0.00728159368600992
"14582"	"PRKCDBP"	1.25095464561249	2.18541983132094	13.596519339034	0.000226605290285707	0.00744926879224567
"8543"	"TPM2"	0.754066269838463	5.16570081400634	13.5881038692095	0.000227623434227715	0.00744926879224567
"21844"	"C23H6orf25"	1.28879570081689	4.81070348053396	13.5523711123508	0.00023199815116327	0.0075144365699479
"1433"	"STEAP3"	0.964888992303027	3.08043490133965	13.5284757379334	0.000234970810906351	0.00755712460147397
"11943"	"SLC2A6"	0.831825488370838	5.05078637039763	13.4161832744604	0.000249462753322043	0.00786805709307607
"12801"	"MRC1"	1.04899914395804	2.93131279787338	13.4135969718449	0.000249806936390635	0.00786805709307607
"13273"	"ACSS2"	0.64625411819743	5.28107614409114	13.3953519267536	0.000252248607833981	0.00789054378066979
"7178"	"MARCH2"	0.828892277860306	4.85885288068063	13.2624451496291	0.000270776233459636	0.00826259504372043
"14433"	"NUCB2"	0.927879440274388	5.08193693912588	13.253407531642	0.000272084826333538	0.0082657077729397
"11212"	"MCFD2"	0.637658655158286	5.93285997332217	13.180621259693	0.000282858967344925	0.00851747409141278
"21779"	"LOC100848815"	0.784685204367596	8.50328021673073	13.1270821505051	0.000291057710743983	0.00865496806825578
"7371"	"HINT1"	0.724096946674444	5.80350740645098	13.1141812437396	0.000293068862480429	0.00865496806825578
"16952"	"LOC104974750"	1.45387592451975	2.93478474516618	13.1139159250391	0.000293110370313895	0.00865496806825578
"2422"	"S100A4"	1.08981655664243	7.73445131518237	13.0937374913175	0.000296284617824333	0.0087298829006692
"21848"	"LY6G6F"	1.65258783616495	1.14436308065415	13.0401672366437	0.000304880870392111	0.00896389014000496
"1583"	"MAP2"	1.05306687129181	2.81016950642587	13.0158664235338	0.000308862830775215	0.00902368293710577
"17195"	"TPPP3"	1.48174270070913	4.37028256554927	12.9217778540676	0.000324781239681877	0.00936805845238188
"17087"	"MT1E"	1.77082533694713	-0.146163069116621	12.8898165832106	0.000330374806743516	0.00946438357542286
"16114"	"MSMO1"	0.600984052075485	5.84102389928772	12.8869350383576	0.000330883857574451	0.00946438357542286
"21106"	"LOC101907348"	1.62309843789465	1.24881007955744	12.8541757955455	0.000336726985241455	0.00954766565145761
"5407"	"MANSC1"	1.44638680823617	1.53613075182779	12.8539859073118	0.000336761156377328	0.00954766565145761
"4441"	"INSIG1"	0.679874210905509	5.56418315418273	12.8506428530873	0.000337363325203226	0.00954766565145761
"9444"	"SLC18B1"	0.887634613271851	4.71130596962268	12.8433899583592	0.000338673491468389	0.00954766565145761
"5458"	"CLEC7A"	1.44718386292923	2.27093765768956	12.8298641065487	0.000341130530512253	0.00957751925932044
"7116"	"SPC24"	1.63398460710266	2.26614968710244	12.7924970879352	0.000348012279627607	0.00973084947587316
"19545"	"GALK1"	0.901123752749596	4.68508334753108	12.769510777118	0.000352314968309511	0.00981111256261912
"26614"	"TLR7"	0.872647077200896	5.43706725115281	12.7030919065519	0.000365051484516895	0.0101041826047797
"5503"	"CLEC4E"	1.20552988718243	2.68315321898619	12.6528121381354	0.000375001183325364	0.0102967657422329
"14813"	"FOLR2"	2.30657129042989	0.118737732491488	12.6369975288133	0.000378186890737002	0.0103630771799753
"3015"	"DOCK7"	0.994983966694136	2.49843878608463	12.6043574681434	0.000384848513950303	0.0104451143496951
"21594"	"FGD2"	0.929876670220969	6.53018440208266	12.5486280254475	0.000396497304691117	0.0106395770330117
"3864"	"DPY19L1"	0.564610770444578	5.47356823676129	12.5100587182995	0.000404766882461868	0.0107365503518506
"1978"	"C1QA"	1.73141222293451	2.78125972123519	12.5083462489058	0.000405138057945171	0.0107365503518506
"5846"	"LOC107132532"	1.4811168012635	1.11876981206895	12.4756322582507	0.000412295082371408	0.0109051253350785
"4697"	"ACVRL1"	0.833599701362204	4.70936669988038	12.4573065529616	0.000416359902968774	0.0109702827511061
"11418"	"MEIS1"	1.55981220676246	0.153800449934747	12.4041554429031	0.000428379508532088	0.0111794812312345
"24423"	"FXYD4"	1.43523134222863	4.44917085728539	12.3171822384816	0.000448807696488478	0.0115542501761412
"14897"	"CCDC34"	1.09223526069269	2.21050558083967	12.2737354111362	0.000459377840440022	0.0116770608383465
"17028"	"SHCBP1"	0.899374433931239	4.2651234073879	12.2114405862069	0.000474973436824895	0.0119845507512668
"6956"	"PALM3"	1.24514657065348	1.87722359733526	12.1294041425053	0.000496329760454913	0.0124318355539173
"20895"	"CX3CR1"	1.04614137624188	6.38591112970884	12.0763983177884	0.000510641498507968	0.0126188527143836
"815"	"MRAS"	1.26497764476926	1.36188057520779	12.0091141672343	0.000529410142879683	0.0129078613964182
"21046"	"FRMD4B"	0.811197647211312	3.96150666967014	12.0088938795524	0.000529472721314059	0.0129078613964182
"3359"	"CLSPN"	0.932552211516094	3.47744738652174	11.9824422134918	0.000537041545494929	0.013000010980258
"26066"	"SH3BGRL"	0.754768144477881	6.31451751915198	11.9440139946463	0.000548232370153057	0.0132009344524904
"21764"	"PAQR8"	0.713273058002628	4.62444911937142	11.9249053010319	0.000553884428824408	0.0132903162159776
"5552"	"ACRBP"	1.37865632510332	1.66148357713727	11.863948564379	0.000572310723593908	0.0136369203894959
"10150"	"RNASE4"	1.16881125503814	5.90282401894667	11.8275709243376	0.000583600782476633	0.0138387736736869
"11903"	"KCNT1"	1.01040204661064	4.96351110519402	11.7908380988037	0.000595229321956668	0.0140607533450488
"19092"	"TOP2A"	1.00465925310724	4.78359985371661	11.7830321998166	0.000597730429851954	0.014095532907748
"26783"	"COX2"	0.854560340892583	10.0798194082005	11.7595283953464	0.000605325614201894	0.0141690653442113
"2677"	"SLC16A1"	0.625086744404995	5.14815471667009	11.7165927083499	0.000619452706693908	0.0143606117333557
"18512"	"SPAG5"	1.22403360370312	2.50619571508625	11.6858445013881	0.000629773951545515	0.0145506457169057
"12895"	"CST3"	1.00708484760814	6.83858869519275	11.66196496439	0.00063790927397089	0.0146903405645398
"9401"	"SAMD3"	1.30656945059812	2.5166748068397	11.6267246387049	0.000650109329625409	0.0148700299252049
"13789"	"LYPLA1"	0.555923268503026	5.74988000169881	11.5716685077026	0.000669643035760361	0.0151900318426369
"2354"	"FDPS"	0.58399157379105	6.10953834022892	11.5466015266277	0.00067873208700862	0.015320112560305
"16142"	"MND1"	1.532370384577	0.551860645994279	11.5364227764763	0.000682458287372134	0.0153284606480092
"10955"	"ITPRIPL1"	0.717969463342389	4.89228552472161	11.5237084739035	0.000687141734856997	0.0153832171720191
"19605"	"CDC42EP4"	0.975597773270973	2.98937864069281	11.5175192381739	0.000689433340980276	0.0153842446331771
"15402"	"LOC515150"	1.871782449375	3.39823170878738	11.4863673123547	0.000701085311050762	0.0155934575433547
"21503"	"BOLA-DMA"	0.801246277640245	6.6814637101059	11.4472417916707	0.000716001995786375	0.0158224892649502
"6447"	"LOC784058"	0.749051282420135	5.51074138171812	11.4024940683643	0.000733455704300558	0.0161301390122343
"19770"	"LOC783613"	0.748821288009442	5.63435862859755	11.3900272745826	0.000738394464448306	0.0162127284573818
"2257"	"LOC515418"	0.825249427904084	6.38406777862056	11.3647834875315	0.000748498019828556	0.0164082741914737
"9397"	"ARHGAP18"	0.922558363860842	4.58592897869541	11.3549777174621	0.000752460240680634	0.0164687823603281
"13731"	"SQLE"	0.605934766916596	5.90938029855619	11.3257992730653	0.000764376193679005	0.0165970177965072
"3034"	"LOC511936"	1.12193931538423	2.3205102459636	11.3021079126786	0.000774191460476785	0.0167524504021922
"24168"	"MSR1"	1.20864446024027	2.50547282448834	11.2260376629412	0.00080657663942026	0.017267041463589
"341"	"FAM162A"	0.748372115046851	6.33666547399613	11.2074588022441	0.000814692070695427	0.0173864424619907
"12718"	"PLXDC2"	0.820985358665224	4.012295857114	11.1878316325956	0.000823355078827131	0.0174814021170237
"5219"	"ASCL4"	1.39740186038065	0.838234327400906	11.1728328182562	0.000830037941998247	0.0174959228358738
"20414"	"GZMB"	1.46436567849791	3.51296402839954	11.1629504354339	0.000834471065408247	0.017556790882137
"2373"	"ADAM15"	0.976363866297038	4.36422662709106	11.104130827883	0.000861356480791313	0.0179900078404295
"12793"	"RSU1"	0.598816982217155	5.5300851424927	10.9962487095112	0.000912964823893294	0.0186708966500643
"21785"	"BOLA-DRA"	0.808589315422365	9.83092088419329	10.9961050326259	0.000913035599995847	0.0186708966500643
"21522"	"KIFC1"	0.834276079035392	3.99262334848428	10.9721244324961	0.000924926658459757	0.0188858720529912
"21103"	"DNASE1L3"	1.50428631259491	0.0028470545666278	10.9654870573109	0.000928245458579359	0.0189254330773747
"10309"	"BUB1B"	1.11651084209747	2.48300786135335	10.9625165457773	0.000929734662143174	0.0189276294294556
"7411"	"SNX24"	0.900541107023537	3.29253011230966	10.9558476620326	0.000933086771873708	0.0189676882217236
"15032"	"NR1H3"	0.936371705889506	3.8298488742929	10.9021143876368	0.000960545552045672	0.0194680985333991
"26402"	"XK"	1.31406627059337	0.99163409499314	10.8541562485961	0.000985742658476762	0.019774026594129
"12481"	"MBNL2"	0.556631776222856	5.37508866478771	10.8498318349296	0.000988047292988028	0.0197912806450716
"12199"	"SPG20"	0.98337397151896	3.01710626619119	10.8235372633388	0.00100217838042385	0.0199866753860076
"8668"	"BMP1"	1.43580284840261	0.345091122586746	10.7757856335234	0.00102836557641837	0.0203902123914733
"23140"	"KIF22"	0.875445856170712	3.67636485289334	10.6583802272064	0.00109573308676157	0.0215389369034724
"20215"	"ARPIN"	1.39306852438366	0.229695389484073	10.6300570748323	0.00111264280830171	0.0218399987343005
"18511"	"ALDOC"	0.703261445609115	4.91964793749675	10.611967824631	0.00112358050613906	0.0219811471518221
"8475"	"TMC1"	2.03192669618137	0.872440112225734	10.5858555038642	0.0011395615162272	0.0221608389380923
"17856"	"NAPSA"	0.987409518960243	6.32921022131785	10.5713887307034	0.00114851412757049	0.0222723188763672
"21635"	"TREM2"	0.980188788636571	3.80672798044871	10.4640456708964	0.00121720412047784	0.0232917788473002
"1644"	"CYP27A1"	1.40678965405444	3.98129357916376	10.3669248817494	0.00128293064480975	0.0242447348476391
"7629"	"GPX4"	0.80972562676851	4.89028029758306	10.3106959965113	0.00132261392494203	0.0246881926234751
"351"	"PDIA5"	0.845533934417281	4.38933461637017	10.2964431218456	0.00133286874631608	0.0248120036593433
"22476"	"NDC80"	1.16736732288999	2.02764345079989	10.2727177130145	0.00135011780236502	0.0250649918837441
"12301"	"LOC107132994"	1.51731927972766	0.095138205397405	10.2531760279934	0.00136449477846879	0.025210578016317
"149"	"CRYBG3"	1.40408996779792	0.942586119534726	10.2489304960356	0.0013676386884481	0.025210578016317
"7450"	"TSPAN17"	0.585375774022368	5.54259265245689	10.2470951443432	0.00136900007620902	0.025210578016317
"1304"	"WDSUB1"	1.14440152701318	2.02582524168727	10.234352010693	0.00137849031217596	0.0253212274313025
"24372"	"DISC1"	0.917174097964399	2.89138523616045	10.2340649147945	0.00137870488750833	0.0253212274313025
"13787"	"RGS20"	1.35525702863527	2.03225503468079	10.206251941748	0.00139965342685125	0.0255348223718895
"2957"	"CRYZ"	1.36542581392664	0.957181738718116	10.1843202927853	0.001416399232915	0.0257122660919835
"2029"	"LOC788425"	1.00982133024549	2.74528829407234	10.1836861646735	0.00141688642430827	0.0257122660919835
"17088"	"MT2A"	1.30246265917506	1.67891468431953	10.1591165353175	0.00143589413803503	0.0259883561231412
"16591"	"MVK"	0.711813350661574	4.5124629424371	10.1411321595871	0.00144997081189018	0.0261739790430927
"11295"	"LIMS1"	0.550756640805557	5.89609049426416	10.1322823434152	0.00145694892951755	0.0262308242881997
"16263"	"PLK4"	0.863614232917644	2.86211249315624	10.1092794358493	0.00147524631674696	0.0264556529470256
"22594"	"SKA1"	1.21913221148599	0.914553320845748	10.0969267113671	0.00148516799909612	0.026559883890352
"15471"	"C16H1orf115"	1.03876258737883	3.13865226473119	10.0653201665843	0.00151086308238888	0.0268007922148848
"20510"	"LOC101905447"	0.728346746444237	5.2760481202818	10.0493962493944	0.00152397879343676	0.0268798533299298
"10551"	"GALK2"	0.613773153104071	4.70233620221359	10.048237470411	0.00152493770898731	0.0268798533299298
"4060"	"AASS"	0.845676345607473	3.15122755744679	10.046531763628	0.0015263503314127	0.0268798533299298
"22178"	"CD83"	1.06463933822804	3.44671305517432	10.0273245385156	0.00154234904560934	0.0270572653955103
"16568"	"DYNLL1"	0.672395918480509	6.17602135264925	9.96750136366468	0.00159327568092269	0.0277023732288348
"7718"	"KLHL3"	0.617271310858587	4.81923354129354	9.92728013275054	0.00162846990464603	0.0281712956610545
"12882"	"THBD"	0.773079036482041	3.4317186854043	9.90481714858647	0.00164846706834627	0.0284812702438995
"22365"	"SYT4"	1.4084438871872	1.63854864940874	9.89587412737365	0.0016564974623588	0.0284836632997043
"8994"	"SLC31A1"	0.699970306610937	4.12249340301871	9.87479076539597	0.00167558650307072	0.028696513348215
"13847"	"SGK3"	0.577294720950319	5.2911344769565	9.85465349584905	0.001694027028462	0.0288871952029616
"11115"	"NLRC4"	0.703503029591712	4.63484474318089	9.85114334567789	0.00169726239970689	0.0288871952029616
"6139"	"NCAPG"	1.05603871235808	3.52213724610865	9.83385634071144	0.00171328773400026	0.0291237658108406
"23374"	"LOC101903853"	0.810989106906703	3.69708778217247	9.76754892274972	0.00177619091533395	0.0299699405554069
"1385"	"HNMT"	0.714400713479779	4.65590065784843	9.76492341457841	0.00177872924852733	0.0299758541624514
"10609"	"DLGAP5"	1.23517755256529	2.32574429226445	9.73938738573014	0.00180360997914091	0.0302093646995227
"6049"	"CENPE"	1.0773208705634	3.24568810531764	9.70318051024254	0.00183949363237298	0.0306978103010258
"21780"	"BOLA-DRB3"	0.77244223027479	9.7315543553334	9.69973953835768	0.0018429413161838	0.0307178639977153
"1977"	"C1QC"	1.52941149152559	2.70202417685933	9.69274657028927	0.00184996811810503	0.030760210177375
"24443"	"CDK1"	0.732770005548229	3.6129188715063	9.67943838541849	0.00186341579669555	0.0309240418534477
"21859"	"AIF1"	0.931830536585032	6.39021815844263	9.67853193380594	0.00186433534566439	0.0309240418534477
"10435"	"FAM96A"	0.646286083312737	5.64692176184756	9.67037172449954	0.00187263419789684	0.0310241368142498
"8905"	"SMC2"	0.584329045600418	5.67358876193669	9.63527285322542	0.00190875848129687	0.031410290487305
"24297"	"HGSNAT"	0.697718945412731	5.53433079773619	9.61856573226791	0.00192620105713418	0.031541178932926
"3596"	"SHFM1"	0.695502488080259	6.46081365232258	9.55307739663247	0.0019961447771112	0.032442680416608
"3126"	"CDKN2C"	0.956749062899756	3.30476025512626	9.44614447462467	0.00211593424178054	0.033906918183199
"2688"	"CTTNBP2NL"	0.984485186606291	2.42065964702396	9.42500821346059	0.00214046139609633	0.034140234677434
"17032"	"C18H16orf87"	0.701494057906019	3.39490111155371	9.41643732942633	0.00215048929690599	0.0342602951824523
"10413"	"TMX1"	0.610277936729948	5.77550880671291	9.40083860902881	0.00216886217766134	0.0344728314340349
"5574"	"VWF"	1.19086140880579	3.19474190836463	9.38705328638418	0.00218523164698188	0.0346125535205766
"8730"	"DPYSL2"	0.607440713979182	6.24681109676408	9.34898361031827	0.00223109166274806	0.0350955073149383
"23708"	"SCD"	0.728869577890917	4.71918059614475	9.33248006238082	0.00225127459788116	0.0353219799755039
"16471"	"FAM109A"	1.27946499128116	0.800310962883852	9.33089467950784	0.00225322315879063	0.0353219799755039
"1873"	"MAP3K6"	1.10663254009363	1.92226988337953	9.26910899656402	0.00233051047785391	0.0362432736175669
"11355"	"LOC100300483"	1.34619498772345	5.94052683450415	9.25664862845295	0.00234642011404343	0.0363971737791268
"37"	"EVA1C"	0.806334887062152	3.20573582397172	9.25512258957432	0.00234837614924079	0.0363971737791268
"10447"	"LACTB"	0.677046898865193	5.44895960222382	9.20008391724297	0.00242004032794905	0.0370999099010407
"6777"	"COLGALT1"	0.571545622731461	6.0394112218897	9.08174226047267	0.00258173970786487	0.0388281182628503
"23615"	"CEP55"	1.12064362253019	2.33789979780416	9.04680379434111	0.00263154465397152	0.0394041456875015
"5157"	"GAS2L3"	0.997632753273325	1.6897230059838	9.03423208928845	0.00264970336278821	0.0395895155654975
"1094"	"MFSD6"	0.566953276973544	5.41487851760099	9.01965480170625	0.0026709183010858	0.0398569529834563
"3939"	"NFE2L3"	0.686340826272829	4.97332765770234	9.01595514061016	0.00267632995728631	0.0398569529834563
"744"	"CPA3"	1.6618650925877	0.0791764221091977	8.99882421943836	0.00270153359109235	0.0401015295033113
